instance;EE-IT_runtime;EE-ITSCC_runtime;EE-PROC_runtime;EE-NIT_runtime
WS_400_8_30_30;0.02619258500635624;0.03762007784098387;0.023018145002424717;0.03945749392732978
WS_500_16_10_70;0.041995644103735685;0.04031206341460347;0.03833553520962596;0.03997040633112192
WS_500_16_50_50;400;377.578964790795;372.29516888502985;374.9819570160471
WS_500_16_70_50;400;400;400;400
WS_500_8_70_70;0.04227635031566024;0.04018192598596215;0.020744069945067167;0.04026558483019471
a1210993_20150717_0403.gml.80;9.310997431632131;400;400;400
admbuster_1000;0.17751172743737698;0.17379777505993843;0.17433413676917553;0.17126992717385292
admbuster_10000;10.154193651862442;15.999470559880137;16.349131210707128;15.846203709952533
admbuster_100000;400;400;400;400
admbuster_1000000;400;400;400;400
admbuster_1500000;400;400;400;400
admbuster_2000;0.426327183842659;1.1348912180401385;0.6316598355770111;1.0322657166980207
admbuster_20000;44.03584770811722;58.21640272485092;60.39351151883602;57.83386962907389
admbuster_200000;400;400;400;400
admbuster_2000000;400;400;400;400
admbuster_2500000;400;400;400;400
admbuster_4000;1.6311975521966815;2.34068541508168;2.540740800090134;2.588571253698319
admbuster_50000;351.7842903211713;400;400;400
admbuster_500000;400;400;400;400
admbuster_6000;3.681223580148071;5.201478538103402;5.753001174889505;5.459403007756919
admbuster_8000;6.436471203807741;9.362603151239455;9.255058957263827;9.163441972341388
bw2.pfile-3-04.pddl.2.cnf;0.12392554571852088;0.32337920600548387;0.32287572836503386;0.7250950098969042
bw2.pfile-3-06.pddl.1.cnf;0.07347143022343516;0.1724247019737959;0.1726108118891716;0.22273003309965134
bw2.pfile-4-05.pddl.2.cnf;0.4736416139639914;3.388035827782005;3.6393185798078775;26.553491511382163
bw3.pfile-3-03.pddl.4.cnf;0.07411935506388545;0.12242498202249408;0.12254167208448052;0.17243206594139338
bw3.pfile-3-08.pddl.3.cnf;0.07280494598671794;0.12246754206717014;0.12282192800194025;0.22279859567061067
bw3.pfile-4-02.pddl.6.cnf;0.7244871826842427;9.368166879750788;13.721585258841515;12.436169245745987
bw3.pfile-4-06.pddl.2.cnf;0.07433246867731214;0.12061073957011104;0.12368227588012815;0.3229060247540474
bw3.pfile-4-06.pddl.5.cnf;0.1239716331474483;0.17250560270622373;0.27356933802366257;400
bw3.pfile-4-07.pddl.6.cnf;0.22372133238241076;9.216423616278917;13.721594541799277;11.423352024983615
charlottesville_va_2016-01.gml.80;0.07573315314948559;0.12210064381361008;0.42345139710232615;400
chicago_2016-01.gml.50;27.324464611243457;400;400;400
citybus_20151001_1343.gml.20;0.07623509969562292;0.5702036148868501;0.6806145282462239;1.079410308972001
commute.org_20140813_1738.gml.20;0.023600954096764326;0.023430190049111843;0.022433895617723465;0.042581730987876654
commuteorg-shuttle_20150308_1938.gml.20;0.02484800200909376;0.03799008671194315;0.037257897201925516;0.07054600492119789
commuteorg-shuttle_20150308_1938.gml.50;0.02604834595695138;0.04461092269048095;0.03933233628049493;0.12117752712219954
covington_2016-01.gml.50;0.17355117807164788;1.729656362440437;2.5323262750171125;4.292874140199274
crusti_g2io_125_0.5_31_29;0.47711861692368984;4.339549127034843;4.391176023054868;4.99369260808453
crusti_g2io_125_0.5_31_32;0.5279864491894841;6.953482693061233;5.2448540618643165;5.6963393138721585
crusti_g2io_125_0.5_31_33;0.5292044933885336;6.199553402140737;7.003280623815954;7.706174452789128
crusti_g2io_125_0.5_31_48;0.47895281203091145;6.400299195200205;4.5414400161243975;5.546544172335416
crusti_g2io_125_0.5_31_5;1.0815730514004827;4.5913695697672665;4.741136415861547;6.199389555025846
crusti_g2io_150_0.1_255_18;11.175686575006694;400;400;400
crusti_g2io_150_0.1_255_26;11.327039824333042;400;400;400
crusti_g2io_175_0.2_511_10;86.05117508303374;400;400;400
crusti_g2io_175_0.2_511_13;48.60117607517168;400;400;400
crusti_g2io_175_0.2_511_32;97.13641764735803;400;400;400
crusti_g2io_175_0.2_511_36;66.71073556412011;400;400;400
crusti_g2io_175_0.2_511_48;106.28196558682248;400;400;400
crusti_g2io_200_0.1_127_12;48.479402107186615;400;400;400
crusti_g2io_200_0.1_127_19;43.06222142605111;400;400;400
crusti_g2io_200_0.1_127_38;48.86363426595926;400;400;400
crusti_g2io_200_0.1_127_46;48.33549922378734;400;400;400
crusti_g2io_200_0.1_127_6;52.946110422722995;400;400;400
crusti_g2io_200_0.1_127_8;51.345661454834044;400;400;400
crusti_g2io_225_0.1_31_25;58.45971784600988;252.81089686322957;266.3696210635826;245.01528392219916
crusti_g2io_225_0.2_127_2;66.26904538786039;400;400;400
crusti_g2io_225_0.2_127_31;58.93875146005303;400;400;400
crusti_g2io_225_0.2_127_41;64.03738707816228;400;400;400
crusti_g2io_250_0.2_255_12;211.88449253188446;400;400;400
crusti_g2io_250_0.2_255_15;232.76969715673476;400;400;400
crusti_g2io_250_0.2_255_18;236.02965876506642;400;400;400
crusti_g2io_250_0.2_255_24;214.53888379689306;400;400;400
crusti_g2io_250_0.2_255_31;210.77619011094794;400;400;400
crusti_g2io_250_0.2_255_43;237.53503299690783;400;400;400
crusti_g2io_300_0.2_255_11;400;400;400;400
crusti_g2io_300_0.2_255_17;400;400;400;400
crusti_g2io_300_0.2_255_26;400;400;400;400
crusti_g2io_350_0.5_255_40;102.17234242102131;400;400;400
cts_20130915_1535.gml.80;0.12787580583244562;0.2294838298112154;0.5373879261314869;400
empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20;0.07440157234668732;0.32502591144293547;0.37348466319963336;0.8755024280399084
ferry2.pfile-L2-C1-02.pddl.2.cnf;0.027312800753861666;0.041306143160909414;0.023859690874814987;0.039053454995155334
ferry2.pfile-L2-C2-01.pddl.6.cnf;0.07449323870241642;0.07298287795856595;0.07170483097434044;0.12054762430489063
ferry2.pfile-L2-C2-010.pddl.1.cnf;0.026640510186553;0.025221418123692274;0.03753313235938549;0.03653027908876538
ferry2.pfile-L2-C2-04.pddl.2.cnf;0.04076331993564963;0.03983205696567893;0.27248368691653013;0.07058016303926706
ferry2.pfile-L2-C2-07.pddl.2.cnf;0.0422858209349215;0.041256519965827465;0.07222000090405345;0.07200565887615085
ferry2.pfile-L2-C3-05.pddl.1.cnf;0.04134859889745712;0.07318218518048525;0.07210725313052535;0.07118708500638604
ferry2.pfile-L2-C3-09.pddl.1.cnf;0.04229789273813367;0.07273505721241236;0.12247389508411288;0.1206388478167355
ferry2.pfile-L2-C4-03.pddl.1.cnf;0.041822261177003384;0.04082329198718071;0.04011434130370617;0.07073559798300266
ferry2.pfile-L2-C4-06.pddl.2.cnf;0.07530969474464655;0.07298639230430126;0.1225071419030428;0.17237301170825958
ferry2.pfile-L2-C4-07.pddl.1.cnf;0.0729767638258636;0.07295951386913657;0.22322364011779428;0.12077730987221003
ferry2.pfile-L2-C4-09.pddl.6.cnf;0.04222786100581288;0.17173654399812222;0.32340259198099375;0.2708382485434413
ferry2.pfile-L3-C1-010.pddl.3.cnf;0.04215553915128112;0.07490284321829677;0.07242793822661042;0.12250743107870221
ferry2.pfile-L3-C1-08.pddl.2.cnf;0.0419993381947279;0.07368744211271405;0.12252944801002741;0.07089370302855968
ferry2.pfile-L3-C2-03.pddl.2.cnf;0.07487804302945733;0.12374584609642625;0.22315983334556222;0.17189701460301876
ferry2.pfile-L3-C2-04.pddl.2.cnf;0.07480595167726278;0.1244710860773921;0.17316169571131468;0.17245151894167066
ferry2.pfile-L3-C2-08.pddl.5.cnf;0.07484935596585274;0.07358322199434042;0.47380588110536337;400
g_1160_0.02_10;0.12421578308567405;0.17587360832840204;0.17076162388548255;0.4210010771639645
g_1191_0.02_8;0.1256269309669733;0.27554326318204403;0.4239977179095149;0.4743356080725789
g_1265_0.05_3;0.12443747697398067;0.17489076405763626;0.2729416540823877;0.47194889979436994
g_1400_0.02_9;0.12581167137250304;0.17418383015319705;0.5741493767127395;0.5231956378556788
g_1477_0.03_8;0.12556004105135798;0.2756094532087445;0.42452864395454526;0.724928162060678
g_1498_0.02_2;0.12577933724969625;0.27507407311350107;0.36896028090268373;0.6739783948287368
g_1570_0.02_4;0.12561623007059097;0.3759534708224237;0.8260459317825735;0.8760300688445568
g_1590_0.01_1;0.17568491213023663;0.677278898190707;0.8258072352036834;1.27806278411299
g_1604_0.03_3;0.1250559980981052;0.27519339602440596;0.7753357640467584;0.674496728926897
g_1768_0.05_2;0.17589067481458187;0.32573970407247543;0.4233948769979179;0.8250076249241829
g_2016_0.01_9;0.27643781434744596;0.9288840261287987;0.9767705709673464;1.9806712516583502
g_2176_0.05_9;0.17519522784277797;0.42511151172220707;0.775138090364635;1.126065457239747
g_2288_0.02_7;0.22776209702715278;0.42523425491526723;0.8762734131887555;1.3773701870813966
g_2295_0.03_7;0.22916642483323812;0.37606310518458486;0.9258617497980595;1.3277917141094804
g_2490_0.02_9;0.2274788529612124;0.5770215718075633;1.1258860188536346;1.6799327861517668
g_2557_0.03_2;0.22791715105995536;0.6274636196903884;1.125969349872321;1.829573635943234
g_2664_0.01_2;0.327897175680846;1.0790312481112778;1.629828153643757;2.6826373049989343
g_2709_0.05_5;0.2770855398848653;0.5762317362241447;1.02593246800825;1.6790638277307153
g_3142_0.04_3;0.3285692101344466;0.9281933307647705;1.3271466437727213;2.733393711037934
g_3195_0.03_8;0.32830868335440755;0.9285915018990636;1.3769429656676948;2.3819610751233995
g_3286_0.01_6;0.42641078401356936;1.7826177263632417;1.8310294053517282;4.291114640887827
g_3409_0.02_8;0.37868926394730806;1.4809642489999533;1.979281298816204;3.7892252053134143
g_3521_0.05_2;0.427663397975266;1.0283550038002431;1.3266172860749066;3.4366474892012775
g_3582_0.03_3;0.3256298629567027;0.9280886892229319;0.9755211910232902;2.582860255148262
g_3690_0.01_8;0.47598586324602365;1.5309315770864487;1.6297012041322887;4.190441329032183
i23input_exp_acyclic_depvary_step5_batch_yyy01;0.27660301700234413;0.624169236049056;0.826227705925703;1.3774448921903968
i23input_exp_acyclic_depvary_step5_batch_yyy07;0.043401396833360195;0.07438337616622448;0.0722042671404779;0.07201308570802212
i23input_exp_acyclic_depvary_step5_batch_yyy08;0.12421948183327913;0.32312447018921375;0.4232994462363422;0.9249589061364532
i23input_exp_acyclic_depvary_step6_batch_yyy07;0.07400342915207148;0.12441952992230654;0.17253961879760027;0.4239949444308877
i23input_exp_acyclic_depvary_step6_batch_yyy08;0.04117779619991779;0.04102532099932432;0.17267931485548615;0.06916879490017891
i23input_exp_acyclic_depvary_step6_batch_yyy09;0.07427057437598705;0.1204572869464755;0.12304373225197196;0.27106401417404413
i23input_exp_acyclic_depvary_step6_batch_yyy10;0.04284272901713848;0.04083168599754572;0.04088231921195984;0.07145888963714242
i23input_exp_acyclic_depvary_step7_batch_yyy02;0.041545246727764606;0.03737969556823373;0.03855147073045373;0.07060988014563918
i23input_exp_acyclic_depvary_step7_batch_yyy08;0.7768506519496441;1.9797155791893601;2.8329556141979992;8.458000686950982
i23input_exp_acyclic_depvary_step8_batch_yyy03;0.07715115509927273;0.17518408503383398;0.32450425904244184;0.2726433011703193
i23input_exp_acyclic_depvary_step8_batch_yyy07;0.02433192217722535;0.041473072953522205;0.12302566785365343;0.0716180270537734
i23input_exp_acyclic_depvary_step8_batch_yyy09;0.6744190049357712;1.7798220240511;2.128302561119199;6.096795287914574
i23input_exp_acyclic_depvary_step8_batch_yyy10;0.042720149736851454;0.07422361196950078;0.17229946423321962;0.2722719572484493
i23input_exp_acyclic_indvary2_step1_batch_yyy04;0.04011246794834733;0.07120954897254705;0.07108926819637418;0.07098966790363193
i23input_exp_acyclic_indvary2_step2_batch_yyy02;1.7287795976735651;4.289175488986075;4.380197719205171;6.29612373188138
i23input_exp_acyclic_indvary2_step2_batch_yyy10;0.578457391820848;1.378732052166015;1.8789071971550584;2.5320592899806798
i23input_exp_cycles_depvary_step3_batch_yyy02;0.07531660282984376;0.1752812610939145;0.17267695209011436;0.22237600991502404
i23input_exp_cycles_depvary_step3_batch_yyy10;0.12349321274086833;0.1745337639003992;0.37301758909597993;0.2722523109987378
i23input_exp_cycles_depvary_step4_batch_yyy04;0.32617289014160633;0.8253367431461811;1.276545665692538;1.6280400985851884
i23input_exp_cycles_indvary1_step1_batch_yyy07;0.1248576482757926;0.27439128793776035;0.4242785400711;0.4729313999414444
i23input_exp_cycles_indvary1_step3_batch_yyy05;0.07485795905813575;0.12300541391596198;0.12321497919037938;0.17252083215862513
i23input_exp_cycles_indvary1_step4_batch_yyy03;0.043234122917056084;0.07141019077971578;0.07220061402767897;0.07190775126218796
i23input_exp_cycles_indvary2_step1_batch_yyy01;0.575633903965354;1.3781599407084286;5.041051142849028;304.8215967686847
i23input_exp_cycles_indvary2_step1_batch_yyy06;0.9308504741638899;2.3327253782190382;3.58533898787573;33.258104879874736
i23input_exp_cycles_indvary2_step1_batch_yyy09;0.07698956411331892;0.17497536400333047;0.17220804188400507;0.22067956579849124
metro-st-louis_20130916_1522.gml.20;1.8770137671381235;126.77225398086011;195.3661654726602;162.2911114860326
metro-st-louis_20130916_1522.gml.80;4.943830883130431;255.34995359927416;400;400
n100p3q34ve;0.8803271497599781;1.328254631254822;21.04655590513721;1.3746074130758643
n100p5q2;0.07654142007231712;0.12127686431631446;0.17213098797947168;0.12223125109449029
n128p5q2_ve;0.22539135115221143;0.220816554967314;0.37263931380584836;0.17188148107379675
n150p3q34n;14.85366631206125;14.432765084318817;295.8427885817364;10.307396742049605
n160p3q24e;4.133149744942784;3.741061393171549;25.2114278068766;3.384221058804542
n160p3q34h;30.289940076880157;29.663725735154003;400;21.048203048761934
n160p5q2_ve;0.729149580001831;0.5261182747781277;0.9225575621239841;0.6241854508407414
n175p3q34h;70.6367093641311;61.95636969432235;400;36.35341276507825
n192p5q2_ve;1.633538897614926;1.6290799602866173;2.8301190710626543;1.4269503089599311
n200p3q34h;251.51757272006944;211.1688134437427;400;108.91343279229477
n224p5q2_ve;4.795002762693912;4.542479409836233;5.439146250952035;4.286990541033447
n256p3q08n;61.70607722690329;61.45074389223009;61.79416764900088;56.87687058094889
n256p5q2_e;13.125078154262155;9.859650667291135;12.21339665306732;10.209355744998902
n320p5q2_n;50.79570693522692;51.8720743204467;55.72377280006185;51.65795461740345
n384p5q2_vh;192.54873280972242;189.32943779509515;160.1047204239294;141.68812388693914
n448p5q2_vh;400;400;400;400
n512p5q2_vh;400;400;400;400
palos-verdes-peninsula-transit-authority_20151216_1829.gml.80;0.04386440524831414;0.04172564297914505;0.7231562039814889;400
port-authority-of-allegheny-county_20140619_0109.gml.80;6.799027584027499;399.97082973923534;400;400
redding_2015-12-09.gml.80;0.07762362901121378;0.12256472744047642;0.5217075659893453;400
rennes_2015-12-18.gml.50;0.12524086376652122;0.3240580353885889;2.178668150678277;190.8383564739488
rpsrute@ruter.no_20150319_1558.gml.80;29.68511632317677;400;400;400
sacramento_2015-12.gml.80;1.583137750159949;57.11032275017351;94.79555770987645;400
samtrans_20130704_1259.gml.80;0.47825272800400853;2.5842813588678837;4.894472827203572;400
scc_1216_42_0.3_0.05__8;0.0755279459990561;0.3232829971238971;0.37325615296140313;0.41913766926154494
scc_1236_44_0.3_0.05__7;0.07467869808897376;0.3253210140392184;0.3228865209966898;0.32066695019602776
scc_1421_35_0.4_0.1__10;0.12504564691334963;0.5256880987435579;0.5743327769450843;0.5743151772767305
scc_1496_48_0.5_0.2__5;0.12421614909544587;0.6264952318742871;0.6750360550358891;0.7247561528347433
scc_1523_46_0.4_0.1__8;0.1245221490971744;0.47625533025711775;0.4730116599239409;0.5239154123701155
scc_1701_10_0.5_0.1__6;0.42725590988993645;1.177997942082584;1.1769161578267813;1.226790439337492
scc_1723_15_0.3_0.05__9;0.42846894171088934;1.5303389970213175;1.8301503313705325;1.779624459799379
scc_1726_27_0.5_0.1__5;0.2277859142050147;0.8766441699117422;0.8756827656179667;1.0265109320171177
scc_1817_23_0.4_0.05__10;0.12735667219385505;0.9784052660688758;0.9759188033640385;0.9256718261167407
scc_1924_31_0.4_0.1__1;0.177551562897861;1.0789182148873806;1.076299977954477;1.0765079059638083
scc_1985_26_0.4_0.1__3;0.22650874266400933;1.1285013747401536;1.1771416356787086;1.1269579101353884
scc_226_18_0.5_0.1__10;0.029045986011624336;0.0421155970543623;0.03996496507897973;0.04012503381818533
scc_437_39_0.3_0.05__4;0.040171701926738024;0.07294132839888334;0.07095294212922454;0.11973347002640367
scc_5357_62_0.4_0.1__8;0.7773851561360061;7.808029163163155;7.254747931845486;7.253802903927863
scc_5699_47_0.4_0.1__1;1.6343243978917599;17.555154784116894;17.955870533827692;18.053371170070022
scc_6043_65_0.5_0.2__9;1.482998798135668;10.620046311058104;11.765219218097627;10.517022036015987
scc_6397_56_0.3_0.05__8;0.9813381861895323;9.617302019149065;9.816570335999131;9.563884141854942
scc_6552_62_0.4_0.2__2;2.5882347603328526;24.034197696018964;24.46048645488918;24.783657896332443
scc_658_18_0.5_0.2__10;0.07740176795050502;0.1739050829783082;0.17277916008606553;0.172226392198354
scc_6634_44_0.4_0.1__3;3.0883818278089166;21.171656963881105;25.349549822043628;24.284728549886495
scc_7620_55_0.3_0.1__4;3.4408447151072323;52.41813893103972;53.4638796010986;51.8068861248903
scc_7685_43_0.3_0.1__2;5.352143867872655;44.430053105112165;44.48431007284671;43.822414653375745
scc_925_45_0.3_0.05__1;0.07700112834572792;0.1728378338739276;0.22021540999412537;0.2721028761006892
scc_9394_40_0.4_0.1__5;11.277231163345277;90.14819328812882;89.28244745498523;89.48461409192532
scc_9976_43_0.4_0.1__7;14.341895882971585;88.3356711436063;89.60632027778774;90.14329492859542
sembuster_1200;0.3283015131019056;4.043919590301812;4.191633916925639;25.09071020083502
sembuster_150;0.045322373043745756;0.041780807077884674;0.04165231669321656;0.12233854690566659
sembuster_1500;0.47639397671446204;7.659797151107341;8.013568826019764;49.34520873380825
sembuster_1800;0.7297627669759095;12.938542572315782;13.64227605285123;86.66089171078056
sembuster_2400;1.3819392151199281;30.175158855039626;31.41557028191164;213.22922417800874
sembuster_300;0.045195566955953836;0.12400139635428786;0.12286167917773128;0.42326309997588396
sembuster_3000;2.43451306829229;57.62127320095897;59.381538450252265;400
sembuster_3600;3.9928214391693473;98.42944191815332;101.49980452936143;400
sembuster_4200;6.004520843271166;155.0219049579464;159.89029202470556;400
sembuster_4800;8.715492418035865;231.21811875514686;237.24363694898784;400
sembuster_5400;11.982034652028233;324.441625833977;334.17128887120634;400
sembuster_600;0.12768281297758222;0.4255549409426749;0.4228495969437063;2.98047268204391
sembuster_6000;16.000498973298818;400;400;400
sembuster_7500;29.715439110063016;400;400;400
sembuster_900;0.17436407413333654;1.73067588172853;1.785543910227716;10.718585293740034
st_1015_36_27_3440;400;400;400;400
st_1037_97_34_647;400;400;400;400
st_1230_64_16_373;400;400;400;400
st_1234_99_25_3756;0.6770708751864731;0.37172526493668556;0.42362038791179657;0.47889347560703754
st_1244_87_28_3669;3.389437835663557;5.089420578908175;2.883648253045976;2.8342160931788385
st_1276_43_25_1938;400;400;400;400
st_1350_55_31_149;400;400;400;400
st_1352_53_23_3737;400;400;400;400
st_1391_70_12_1674;400;400;400;400
st_1400_85_28_2113;400;400;400;400
st_1412_95_15_3263;400;400;400;400
st_1489_41_39_1070;400;400;400;400
st_400_44_32_3867;0.0419246512465179;0.07197844190523028;0.07140664383769035;0.0727337310090661
st_425_53_10_1991;0.042010776698589325;0.0728783467784524;0.07307527819648385;0.07045056764036417
st_439_93_17_3099;0.03930643294006586;0.07262813718989491;0.0729968510568142;0.12310193199664354
st_496_75_39_1354;0.3736560521647334;0.17320368625223637;0.17336655035614967;0.17346957605332136
st_521_43_14_3157;0.040596350096166134;0.07289108075201511;0.07299523381516337;0.123224345035851
st_659_37_25_686;400;400;400;400
st_704_68_9_3183;0.3748502810485661;0.12236221972852945;0.12214989168569446;0.11937068589031696
st_815_74_9_2860;0.4767996701411903;0.172964199911803;0.17363214306533337;0.22349757561460137
st_826_34_8_3910;0.12666328297927976;0.17412690678611398;0.17363279592245817;0.17460343800485134
st_883_28_16_1144;400;400;400;400
st_890_86_9_572;400;400;400;400
st_902_67_36_2711;17.457957597915083;21.197460277937353;19.391822392120957;19.339658175129443
st_955_26_12_3941;14.152905375696719;17.187956396955997;17.885550302919;18.038215237669647
stanislaus_ca_2015-12-02.gml.20;0.026844275183975697;0.0750709529966116;0.07344043673947453;0.17236360581591725
thecomet_20131025_1906.gml.20;0.03983219480141997;0.03883478092029691;0.040764942299574614;0.07334348792210221
triangle-transit_20150227_1741.gml.20;0.042340067215263844;0.12213733280077577;0.12249183095991611;0.22336793271824718
umpquatransit_or_2015-12-03.gml.50;0.03987017413601279;0.04190935706719756;0.07293416885659099;1.9783094483427703
view2gt_20150927_1744.gml.20;0.04072459600865841;0.06802841601893306;0.07272219192236662;0.12336617615073919
